Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
28,27,6,6,22,22,5,Train/5/00005_00018_00001.png
28,27,5,5,22,22,5,Train/5/00005_00018_00002.png
28,29,5,6,23,24,5,Train/5/00005_00018_00003.png
29,29,5,6,23,24,5,Train/5/00005_00018_00004.png
29,30,5,6,24,25,5,Train/5/00005_00018_00005.png
30,29,6,5,25,24,5,Train/5/00005_00018_00006.png
30,30,6,6,25,25,5,Train/5/00005_00018_00007.png
31,31,6,6,26,26,5,Train/5/00005_00018_00008.png
31,32,5,6,26,27,5,Train/5/00005_00018_00009.png
32,32,6,6,27,27,5,Train/5/00005_00018_00010.png
30,31,5,5,25,25,5,Train/5/00005_00018_00011.png
32,32,6,6,27,27,5,Train/5/00005_00018_00012.png
32,33,5,6,26,27,5,Train/5/00005_00018_00013.png
32,32,5,5,27,27,5,Train/5/00005_00018_00014.png
33,33,5,6,27,28,5,Train/5/00005_00018_00015.png
35,35,6,6,30,30,5,Train/5/00005_00018_00016.png
35,36,5,6,30,31,5,Train/5/00005_00018_00017.png
35,36,5,6,30,31,5,Train/5/00005_00018_00018.png
37,37,6,6,32,32,5,Train/5/00005_00018_00019.png
36,37,5,6,31,32,5,Train/5/00005_00018_00020.png
38,38,6,6,33,33,5,Train/5/00005_00018_00021.png
38,37,6,5,33,32,5,Train/5/00005_00018_00022.png
39,39,6,6,34,34,5,Train/5/00005_00018_00023.png
39,40,5,6,34,35,5,Train/5/00005_00018_00024.png
40,40,5,5,35,35,5,Train/5/00005_00018_00025.png
43,43,5,6,38,38,5,Train/5/00005_00018_00026.png
45,44,5,5,40,39,5,Train/5/00005_00018_00027.png
47,44,6,5,42,39,5,Train/5/00005_00018_00028.png
48,47,5,5,43,42,5,Train/5/00005_00018_00029.png
30,30,6,6,25,25,5,Train/5/00005_00019_00000.png
31,30,6,5,25,24,5,Train/5/00005_00019_00001.png
30,30,5,5,25,25,5,Train/5/00005_00019_00002.png
32,32,6,6,27,27,5,Train/5/00005_00019_00003.png
33,32,6,5,28,27,5,Train/5/00005_00019_00004.png
33,34,5,6,28,29,5,Train/5/00005_00019_00005.png
35,34,6,5,29,28,5,Train/5/00005_00019_00006.png
35,34,6,5,30,29,5,Train/5/00005_00019_00007.png
33,33,5,5,28,28,5,Train/5/00005_00019_00008.png
35,35,5,6,29,30,5,Train/5/00005_00019_00009.png
37,36,6,5,32,31,5,Train/5/00005_00019_00010.png
38,38,6,6,32,32,5,Train/5/00005_00019_00011.png
37,38,5,6,32,33,5,Train/5/00005_00019_00012.png
39,39,6,6,34,34,5,Train/5/00005_00019_00013.png
39,40,5,6,34,35,5,Train/5/00005_00019_00014.png
41,41,5,5,35,35,5,Train/5/00005_00019_00015.png
43,44,5,6,38,39,5,Train/5/00005_00019_00016.png
44,45,5,6,39,40,5,Train/5/00005_00019_00017.png
46,45,5,5,40,40,5,Train/5/00005_00019_00018.png
48,48,6,6,43,43,5,Train/5/00005_00019_00019.png
49,48,6,5,44,43,5,Train/5/00005_00019_00020.png
50,49,6,5,45,44,5,Train/5/00005_00019_00021.png
52,52,6,6,47,47,5,Train/5/00005_00019_00022.png
53,53,5,5,48,48,5,Train/5/00005_00019_00023.png
55,55,5,5,50,50,5,Train/5/00005_00019_00024.png
62,60,6,6,57,55,5,Train/5/00005_00019_00025.png
64,62,5,5,59,57,5,Train/5/00005_00019_00026.png
70,67,7,6,64,61,5,Train/5/00005_00019_00027.png
72,70,6,6,66,64,5,Train/5/00005_00019_00028.png
80,75,7,7,73,69,5,Train/5/00005_00019_00029.png
27,27,6,6,22,22,5,Train/5/00005_00020_00000.png
27,27,6,5,22,21,5,Train/5/00005_00020_00001.png
28,27,6,5,23,22,5,Train/5/00005_00020_00002.png
28,29,6,6,23,23,5,Train/5/00005_00020_00003.png
29,29,6,6,24,24,5,Train/5/00005_00020_00004.png
28,29,5,6,23,24,5,Train/5/00005_00020_00005.png
29,29,6,6,24,24,5,Train/5/00005_00020_00006.png
28,28,5,5,23,23,5,Train/5/00005_00020_00007.png
29,28,6,5,24,23,5,Train/5/00005_00020_00008.png
29,28,6,5,24,23,5,Train/5/00005_00020_00009.png
29,29,5,5,24,24,5,Train/5/00005_00020_00010.png
31,29,6,5,25,24,5,Train/5/00005_00020_00011.png
31,30,6,5,26,25,5,Train/5/00005_00020_00012.png
32,32,6,6,27,26,5,Train/5/00005_00020_00013.png
33,32,6,6,28,27,5,Train/5/00005_00020_00014.png
34,33,6,6,29,28,5,Train/5/00005_00020_00015.png
34,34,5,6,29,29,5,Train/5/00005_00020_00016.png
35,34,5,5,30,29,5,Train/5/00005_00020_00017.png
36,35,6,6,31,30,5,Train/5/00005_00020_00018.png
37,35,6,5,31,29,5,Train/5/00005_00020_00019.png
36,36,5,6,31,31,5,Train/5/00005_00020_00020.png
37,36,5,5,32,31,5,Train/5/00005_00020_00021.png
38,38,5,6,33,33,5,Train/5/00005_00020_00022.png
39,39,5,6,33,33,5,Train/5/00005_00020_00023.png
40,38,6,5,35,33,5,Train/5/00005_00020_00024.png
42,40,5,5,37,35,5,Train/5/00005_00020_00025.png
45,42,6,6,40,37,5,Train/5/00005_00020_00026.png
47,42,6,5,42,37,5,Train/5/00005_00020_00027.png
47,43,5,5,42,38,5,Train/5/00005_00020_00028.png
48,44,5,5,43,39,5,Train/5/00005_00020_00029.png
30,30,6,6,25,25,5,Train/5/00005_00021_00000.png
30,29,5,5,24,24,5,Train/5/00005_00021_00001.png
30,31,5,6,25,26,5,Train/5/00005_00021_00002.png
30,30,5,5,25,25,5,Train/5/00005_00021_00003.png
31,32,5,6,26,27,5,Train/5/00005_00021_00004.png
32,32,5,5,27,27,5,Train/5/00005_00021_00005.png
32,34,5,6,27,28,5,Train/5/00005_00021_00006.png
33,34,5,6,28,29,5,Train/5/00005_00021_00007.png
34,35,5,6,29,30,5,Train/5/00005_00021_00008.png
35,35,6,6,30,30,5,Train/5/00005_00021_00009.png
35,36,5,6,30,31,5,Train/5/00005_00021_00010.png
37,37,6,6,32,32,5,Train/5/00005_00021_00011.png
38,37,6,5,33,32,5,Train/5/00005_00021_00012.png
39,38,6,6,33,33,5,Train/5/00005_00021_00013.png
38,38,5,5,33,33,5,Train/5/00005_00021_00014.png
41,40,6,5,36,35,5,Train/5/00005_00021_00015.png
43,42,6,5,37,36,5,Train/5/00005_00021_00016.png
43,44,5,6,38,39,5,Train/5/00005_00021_00017.png
45,45,6,6,40,40,5,Train/5/00005_00021_00018.png
45,45,5,5,40,40,5,Train/5/00005_00021_00019.png
47,47,6,6,42,42,5,Train/5/00005_00021_00020.png
47,47,5,5,42,42,5,Train/5/00005_00021_00021.png
49,49,5,5,44,44,5,Train/5/00005_00021_00022.png
51,51,5,5,46,46,5,Train/5/00005_00021_00023.png
54,55,6,6,49,50,5,Train/5/00005_00021_00024.png
55,57,5,6,50,52,5,Train/5/00005_00021_00025.png
57,58,5,5,52,53,5,Train/5/00005_00021_00026.png
59,61,5,5,54,56,5,Train/5/00005_00021_00027.png
63,65,5,6,58,60,5,Train/5/00005_00021_00028.png
72,72,6,7,66,66,5,Train/5/00005_00021_00029.png
33,33,6,6,28,28,5,Train/5/00005_00022_00000.png
34,35,5,6,29,30,5,Train/5/00005_00022_00001.png
35,35,6,6,30,30,5,Train/5/00005_00022_00002.png
35,34,6,5,30,29,5,Train/5/00005_00022_00003.png
34,35,5,6,29,30,5,Train/5/00005_00022_00004.png
35,34,6,5,30,29,5,Train/5/00005_00022_00005.png
35,35,6,6,30,30,5,Train/5/00005_00022_00006.png
34,35,5,6,29,30,5,Train/5/00005_00022_00007.png
37,36,6,5,32,31,5,Train/5/00005_00022_00008.png
37,36,6,5,32,31,5,Train/5/00005_00022_00009.png
36,37,5,6,31,32,5,Train/5/00005_00022_00010.png
38,38,5,5,33,33,5,Train/5/00005_00022_00011.png
38,38,5,5,33,33,5,Train/5/00005_00022_00012.png
40,41,5,6,35,36,5,Train/5/00005_00022_00013.png
41,40,6,5,36,35,5,Train/5/00005_00022_00014.png
42,43,5,6,37,38,5,Train/5/00005_00022_00015.png
43,43,6,6,38,38,5,Train/5/00005_00022_00016.png
44,45,5,6,39,40,5,Train/5/00005_00022_00017.png
46,47,5,6,41,42,5,Train/5/00005_00022_00018.png
48,48,5,5,43,43,5,Train/5/00005_00022_00019.png
48,48,5,5,43,43,5,Train/5/00005_00022_00020.png
51,50,6,5,46,45,5,Train/5/00005_00022_00021.png
53,52,6,5,48,47,5,Train/5/00005_00022_00022.png
56,56,5,5,51,51,5,Train/5/00005_00022_00023.png
63,63,6,6,58,58,5,Train/5/00005_00022_00024.png
69,69,7,7,63,63,5,Train/5/00005_00022_00025.png
70,71,6,7,64,65,5,Train/5/00005_00022_00026.png
74,75,6,7,68,69,5,Train/5/00005_00022_00027.png
81,81,8,8,74,74,5,Train/5/00005_00022_00028.png
86,87,7,8,79,80,5,Train/5/00005_00022_00029.png
30,30,5,5,25,25,5,Train/5/00005_00023_00000.png
32,32,5,5,27,27,5,Train/5/00005_00023_00001.png
32,33,5,6,27,28,5,Train/5/00005_00023_00002.png
33,32,6,5,28,27,5,Train/5/00005_00023_00003.png
32,32,5,5,27,27,5,Train/5/00005_00023_00004.png
33,32,6,5,28,27,5,Train/5/00005_00023_00005.png
35,35,6,6,30,30,5,Train/5/00005_00023_00006.png
34,34,5,5,29,29,5,Train/5/00005_00023_00007.png
34,35,5,6,29,30,5,Train/5/00005_00023_00008.png
35,35,6,6,30,30,5,Train/5/00005_00023_00009.png
37,37,6,6,32,32,5,Train/5/00005_00023_00010.png
37,36,6,5,32,31,5,Train/5/00005_00023_00011.png
39,39,6,6,34,34,5,Train/5/00005_00023_00012.png
39,39,6,6,34,34,5,Train/5/00005_00023_00013.png
39,39,6,6,34,34,5,Train/5/00005_00023_00014.png
38,38,5,5,33,33,5,Train/5/00005_00023_00015.png
41,40,6,5,36,35,5,Train/5/00005_00023_00016.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
45,44,6,5,40,39,5,Train/5/00005_00023_00018.png
47,46,6,5,42,41,5,Train/5/00005_00023_00019.png
46,47,5,6,41,42,5,Train/5/00005_00023_00020.png
48,48,5,5,43,43,5,Train/5/00005_00023_00021.png
51,51,6,6,46,46,5,Train/5/00005_00023_00022.png
52,53,5,6,47,48,5,Train/5/00005_00023_00023.png
57,57,6,6,52,52,5,Train/5/00005_00023_00024.png
59,59,6,6,54,54,5,Train/5/00005_00023_00025.png
64,64,5,5,59,59,5,Train/5/00005_00023_00026.png
74,74,6,6,68,68,5,Train/5/00005_00023_00027.png
76,76,6,6,70,70,5,Train/5/00005_00023_00028.png
88,88,7,7,81,81,5,Train/5/00005_00023_00029.png
29,28,6,5,24,23,5,Train/5/00005_00024_00000.png
29,28,6,5,24,23,5,Train/5/00005_00024_00001.png
30,30,5,5,25,25,5,Train/5/00005_00024_00002.png
31,31,6,6,26,26,5,Train/5/00005_00024_00003.png
33,33,6,6,28,28,5,Train/5/00005_00024_00004.png
33,33,6,6,28,28,5,Train/5/00005_00024_00005.png
33,32,6,5,28,27,5,Train/5/00005_00024_00006.png
34,35,5,6,29,30,5,Train/5/00005_00024_00007.png
37,37,6,6,32,32,5,Train/5/00005_00024_00008.png
36,37,5,6,31,32,5,Train/5/00005_00024_00009.png
37,36,6,5,32,31,5,Train/5/00005_00024_00010.png
37,37,6,6,32,32,5,Train/5/00005_00024_00011.png
37,36,6,5,32,31,5,Train/5/00005_00024_00012.png
36,36,5,5,31,31,5,Train/5/00005_00024_00013.png
37,37,6,6,32,32,5,Train/5/00005_00024_00014.png
37,36,6,5,32,31,5,Train/5/00005_00024_00015.png
37,37,6,6,32,32,5,Train/5/00005_00024_00016.png
37,36,6,5,32,31,5,Train/5/00005_00024_00017.png
38,38,5,5,33,33,5,Train/5/00005_00024_00018.png
41,41,6,6,36,36,5,Train/5/00005_00024_00019.png
41,41,6,6,36,36,5,Train/5/00005_00024_00020.png
40,41,5,6,35,36,5,Train/5/00005_00024_00021.png
43,42,6,5,38,37,5,Train/5/00005_00024_00022.png
47,46,6,5,42,41,5,Train/5/00005_00024_00023.png
49,49,6,6,44,44,5,Train/5/00005_00024_00024.png
49,48,6,5,44,43,5,Train/5/00005_00024_00025.png
50,51,5,6,45,46,5,Train/5/00005_00024_00026.png
54,55,5,6,49,50,5,Train/5/00005_00024_00027.png
54,55,5,6,49,50,5,Train/5/00005_00024_00028.png
56,57,5,6,51,52,5,Train/5/00005_00024_00029.png
29,29,6,6,24,24,5,Train/5/00005_00025_00000.png
28,28,5,5,23,23,5,Train/5/00005_00025_00001.png
28,29,5,6,23,24,5,Train/5/00005_00025_00002.png
31,30,6,5,26,25,5,Train/5/00005_00025_00003.png
30,30,5,5,25,25,5,Train/5/00005_00025_00004.png
31,31,6,6,26,26,5,Train/5/00005_00025_00005.png
31,31,6,6,26,26,5,Train/5/00005_00025_00006.png
31,30,6,5,26,25,5,Train/5/00005_00025_00007.png
30,30,5,5,25,25,5,Train/5/00005_00025_00008.png
31,30,6,5,26,25,5,Train/5/00005_00025_00009.png
30,31,5,6,25,26,5,Train/5/00005_00025_00010.png
30,30,5,5,25,25,5,Train/5/00005_00025_00011.png
30,31,5,6,25,26,5,Train/5/00005_00025_00012.png
30,31,5,6,25,26,5,Train/5/00005_00025_00013.png
32,32,5,5,27,27,5,Train/5/00005_00025_00014.png
32,32,5,5,27,27,5,Train/5/00005_00025_00015.png
34,34,5,5,29,29,5,Train/5/00005_00025_00016.png
36,36,5,5,31,31,5,Train/5/00005_00025_00017.png
36,37,5,6,31,32,5,Train/5/00005_00025_00018.png
38,39,5,6,33,34,5,Train/5/00005_00025_00019.png
39,39,6,6,34,34,5,Train/5/00005_00025_00020.png
41,41,6,6,36,36,5,Train/5/00005_00025_00021.png
41,40,6,5,36,35,5,Train/5/00005_00025_00022.png
42,43,5,6,37,38,5,Train/5/00005_00025_00023.png
42,42,5,5,37,37,5,Train/5/00005_00025_00024.png
43,42,6,5,38,37,5,Train/5/00005_00025_00025.png
42,42,5,5,37,37,5,Train/5/00005_00025_00026.png
47,47,6,6,42,42,5,Train/5/00005_00025_00027.png
48,48,5,5,43,43,5,Train/5/00005_00025_00028.png
49,49,6,6,44,44,5,Train/5/00005_00025_00029.png
27,26,5,6,22,21,5,Train/5/00005_00026_00000.png
28,27,5,6,22,21,5,Train/5/00005_00026_00001.png
29,26,6,5,24,21,5,Train/5/00005_00026_00002.png
31,27,6,5,25,22,5,Train/5/00005_00026_00003.png
30,29,5,6,25,24,5,Train/5/00005_00026_00004.png
31,28,5,5,25,23,5,Train/5/00005_00026_00005.png
32,30,6,6,26,24,5,Train/5/00005_00026_00006.png
32,29,6,5,27,24,5,Train/5/00005_00026_00007.png
31,29,5,5,26,24,5,Train/5/00005_00026_00008.png
31,29,5,5,26,24,5,Train/5/00005_00026_00009.png
32,30,6,5,27,24,5,Train/5/00005_00026_00010.png
34,32,6,6,29,27,5,Train/5/00005_00026_00011.png
35,34,6,6,29,28,5,Train/5/00005_00026_00012.png
35,34,6,6,30,28,5,Train/5/00005_00026_00013.png
36,34,6,6,31,29,5,Train/5/00005_00026_00014.png
38,35,6,6,33,29,5,Train/5/00005_00026_00015.png
38,34,5,5,33,29,5,Train/5/00005_00026_00016.png
39,35,6,6,34,30,5,Train/5/00005_00026_00017.png
39,34,5,5,34,29,5,Train/5/00005_00026_00018.png
41,36,6,6,36,31,5,Train/5/00005_00026_00019.png
43,37,6,5,38,32,5,Train/5/00005_00026_00020.png
43,39,5,6,38,34,5,Train/5/00005_00026_00021.png
45,40,6,6,40,34,5,Train/5/00005_00026_00022.png
45,39,5,5,40,33,5,Train/5/00005_00026_00023.png
47,41,5,6,41,35,5,Train/5/00005_00026_00024.png
47,42,5,6,42,36,5,Train/5/00005_00026_00025.png
48,41,5,5,43,36,5,Train/5/00005_00026_00026.png
50,43,6,6,45,38,5,Train/5/00005_00026_00027.png
53,45,6,6,48,40,5,Train/5/00005_00026_00028.png
55,46,5,5,49,41,5,Train/5/00005_00026_00029.png
26,25,5,5,20,20,5,Train/5/00005_00027_00000.png
27,26,5,6,22,21,5,Train/5/00005_00027_00001.png
28,27,6,6,23,22,5,Train/5/00005_00027_00002.png
28,26,6,5,23,21,5,Train/5/00005_00027_00003.png
28,28,5,5,23,23,5,Train/5/00005_00027_00004.png
31,30,6,5,26,25,5,Train/5/00005_00027_00005.png
30,30,5,5,25,25,5,Train/5/00005_00027_00006.png
31,30,6,5,26,25,5,Train/5/00005_00027_00007.png
31,31,6,6,26,26,5,Train/5/00005_00027_00008.png
32,30,6,5,27,25,5,Train/5/00005_00027_00009.png
34,32,6,6,29,27,5,Train/5/00005_00027_00010.png
34,32,6,5,29,26,5,Train/5/00005_00027_00011.png
34,34,6,6,29,28,5,Train/5/00005_00027_00012.png
35,34,6,6,30,29,5,Train/5/00005_00027_00013.png
37,37,5,6,32,32,5,Train/5/00005_00027_00014.png
38,38,5,6,33,33,5,Train/5/00005_00027_00015.png
40,40,5,5,35,35,5,Train/5/00005_00027_00016.png
41,41,6,5,36,36,5,Train/5/00005_00027_00017.png
43,43,6,6,38,38,5,Train/5/00005_00027_00018.png
47,43,6,5,42,38,5,Train/5/00005_00027_00019.png
48,46,5,6,43,41,5,Train/5/00005_00027_00020.png
52,48,6,5,47,43,5,Train/5/00005_00027_00021.png
54,51,6,6,49,46,5,Train/5/00005_00027_00022.png
57,54,6,6,51,49,5,Train/5/00005_00027_00023.png
61,59,6,6,56,53,5,Train/5/00005_00027_00024.png
71,63,7,5,64,58,5,Train/5/00005_00027_00025.png
83,74,8,7,76,67,5,Train/5/00005_00027_00026.png
93,79,8,7,84,72,5,Train/5/00005_00027_00027.png
109,89,9,8,100,82,5,Train/5/00005_00027_00028.png
136,106,12,10,124,96,5,Train/5/00005_00027_00029.png
31,29,5,6,26,24,5,Train/5/00005_00028_00000.png
32,29,6,5,27,24,5,Train/5/00005_00028_00001.png
32,30,5,5,27,25,5,Train/5/00005_00028_00002.png
34,31,6,5,29,26,5,Train/5/00005_00028_00003.png
34,31,6,5,29,26,5,Train/5/00005_00028_00004.png
34,32,5,5,29,27,5,Train/5/00005_00028_00005.png
35,33,5,5,30,28,5,Train/5/00005_00028_00006.png
35,35,5,6,30,30,5,Train/5/00005_00028_00007.png
37,37,5,5,32,32,5,Train/5/00005_00028_00008.png
38,37,6,5,33,32,5,Train/5/00005_00028_00009.png
38,37,6,5,33,32,5,Train/5/00005_00028_00010.png
38,37,6,5,33,32,5,Train/5/00005_00028_00011.png
39,38,6,5,34,33,5,Train/5/00005_00028_00012.png
39,38,5,5,34,33,5,Train/5/00005_00028_00013.png
41,39,6,5,36,34,5,Train/5/00005_00028_00014.png
43,40,6,5,38,35,5,Train/5/00005_00028_00015.png
43,40,6,5,38,35,5,Train/5/00005_00028_00016.png
43,40,6,5,38,35,5,Train/5/00005_00028_00017.png
45,39,5,5,40,34,5,Train/5/00005_00028_00018.png
47,42,6,6,42,37,5,Train/5/00005_00028_00019.png
45,41,5,5,40,36,5,Train/5/00005_00028_00020.png
48,43,6,5,43,38,5,Train/5/00005_00028_00021.png
50,44,6,5,45,39,5,Train/5/00005_00028_00022.png
51,47,6,6,46,42,5,Train/5/00005_00028_00023.png
52,48,6,5,47,43,5,Train/5/00005_00028_00024.png
53,50,5,5,48,45,5,Train/5/00005_00028_00025.png
56,52,6,5,51,47,5,Train/5/00005_00028_00026.png
60,57,6,6,55,52,5,Train/5/00005_00028_00027.png
64,59,6,5,59,54,5,Train/5/00005_00028_00028.png
69,63,7,6,63,58,5,Train/5/00005_00028_00029.png
27,28,5,5,22,23,5,Train/5/00005_00029_00000.png
28,30,5,6,23,25,5,Train/5/00005_00029_00001.png
29,30,5,5,24,25,5,Train/5/00005_00029_00002.png
29,31,5,6,24,26,5,Train/5/00005_00029_00003.png
28,30,5,6,23,25,5,Train/5/00005_00029_00004.png
28,30,5,6,23,25,5,Train/5/00005_00029_00005.png
30,30,6,5,25,25,5,Train/5/00005_00029_00006.png
30,32,5,6,25,27,5,Train/5/00005_00029_00007.png
31,32,5,5,26,27,5,Train/5/00005_00029_00008.png
32,34,5,6,27,29,5,Train/5/00005_00029_00009.png
32,34,5,6,27,29,5,Train/5/00005_00029_00010.png
34,34,6,5,29,29,5,Train/5/00005_00029_00011.png
32,33,5,5,27,28,5,Train/5/00005_00029_00012.png
34,35,6,6,29,30,5,Train/5/00005_00029_00013.png
36,36,6,5,31,31,5,Train/5/00005_00029_00014.png
37,38,6,6,32,33,5,Train/5/00005_00029_00015.png
38,38,6,5,33,33,5,Train/5/00005_00029_00016.png
38,40,5,6,33,35,5,Train/5/00005_00029_00017.png
39,40,6,6,34,35,5,Train/5/00005_00029_00018.png
40,41,6,6,35,36,5,Train/5/00005_00029_00019.png
41,40,5,5,36,35,5,Train/5/00005_00029_00020.png
44,40,6,5,39,35,5,Train/5/00005_00029_00021.png
46,43,6,6,41,38,5,Train/5/00005_00029_00022.png
49,45,5,5,44,40,5,Train/5/00005_00029_00023.png
51,47,6,6,46,42,5,Train/5/00005_00029_00024.png
52,49,5,6,47,44,5,Train/5/00005_00029_00025.png
55,53,5,6,50,48,5,Train/5/00005_00029_00026.png
57,56,5,6,52,51,5,Train/5/00005_00029_00027.png
63,59,5,6,58,54,5,Train/5/00005_00029_00028.png
75,68,7,6,69,62,5,Train/5/00005_00029_00029.png
28,29,5,6,23,24,5,Train/5/00005_00030_00000.png
28,28,5,5,23,23,5,Train/5/00005_00030_00001.png
28,29,5,6,23,24,5,Train/5/00005_00030_00002.png
29,29,5,5,24,24,5,Train/5/00005_00030_00003.png
30,31,5,6,25,26,5,Train/5/00005_00030_00004.png
31,30,6,5,26,25,5,Train/5/00005_00030_00005.png
30,32,5,6,25,27,5,Train/5/00005_00030_00006.png
32,32,6,5,27,27,5,Train/5/00005_00030_00007.png
34,33,6,5,29,28,5,Train/5/00005_00030_00008.png
34,33,6,5,29,28,5,Train/5/00005_00030_00009.png
35,35,6,6,30,30,5,Train/5/00005_00030_00010.png
35,34,6,5,30,29,5,Train/5/00005_00030_00011.png
36,36,6,6,31,31,5,Train/5/00005_00030_00012.png
38,38,6,6,33,33,5,Train/5/00005_00030_00013.png
37,38,5,5,32,33,5,Train/5/00005_00030_00014.png
38,39,5,6,33,34,5,Train/5/00005_00030_00015.png
39,38,6,5,34,33,5,Train/5/00005_00030_00016.png
40,39,6,5,35,34,5,Train/5/00005_00030_00017.png
43,42,6,5,38,37,5,Train/5/00005_00030_00018.png
43,42,6,5,38,37,5,Train/5/00005_00030_00019.png
44,44,6,6,39,39,5,Train/5/00005_00030_00020.png
44,44,5,5,39,39,5,Train/5/00005_00030_00021.png
46,45,5,6,41,40,5,Train/5/00005_00030_00022.png
47,46,5,5,42,41,5,Train/5/00005_00030_00023.png
49,49,5,6,44,44,5,Train/5/00005_00030_00024.png
50,50,5,6,45,45,5,Train/5/00005_00030_00025.png
52,51,5,5,47,46,5,Train/5/00005_00030_00026.png
54,53,5,6,49,48,5,Train/5/00005_00030_00027.png
60,59,6,6,55,54,5,Train/5/00005_00030_00028.png
62,60,5,5,57,55,5,Train/5/00005_00030_00029.png
26,27,6,5,21,22,5,Train/5/00005_00031_00000.png
27,28,6,5,22,23,5,Train/5/00005_00031_00001.png
27,29,6,6,22,24,5,Train/5/00005_00031_00002.png
27,29,6,6,22,24,5,Train/5/00005_00031_00003.png
27,28,5,5,21,23,5,Train/5/00005_00031_00004.png
28,28,6,5,23,23,5,Train/5/00005_00031_00005.png
27,28,5,5,22,23,5,Train/5/00005_00031_00006.png
29,29,5,5,23,24,5,Train/5/00005_00031_00007.png
31,31,6,6,26,26,5,Train/5/00005_00031_00008.png
31,32,6,6,26,27,5,Train/5/00005_00031_00009.png
30,32,5,6,25,27,5,Train/5/00005_00031_00010.png
31,31,6,5,26,26,5,Train/5/00005_00031_00011.png
32,33,5,6,27,28,5,Train/5/00005_00031_00012.png
33,32,6,5,28,27,5,Train/5/00005_00031_00013.png
33,33,5,6,27,28,5,Train/5/00005_00031_00014.png
34,34,5,5,29,29,5,Train/5/00005_00031_00015.png
36,37,5,5,31,32,5,Train/5/00005_00031_00016.png
37,39,5,6,32,34,5,Train/5/00005_00031_00017.png
38,39,5,6,32,34,5,Train/5/00005_00031_00018.png
39,41,5,6,34,36,5,Train/5/00005_00031_00019.png
41,42,6,5,36,36,5,Train/5/00005_00031_00020.png
43,44,6,6,38,39,5,Train/5/00005_00031_00021.png
45,45,6,5,40,40,5,Train/5/00005_00031_00022.png
45,47,5,6,40,42,5,Train/5/00005_00031_00023.png
48,50,6,6,43,45,5,Train/5/00005_00031_00024.png
49,52,5,6,44,47,5,Train/5/00005_00031_00025.png
54,55,6,5,49,50,5,Train/5/00005_00031_00026.png
57,59,5,5,52,54,5,Train/5/00005_00031_00027.png
59,61,5,5,54,56,5,Train/5/00005_00031_00028.png
64,69,5,6,59,63,5,Train/5/00005_00031_00029.png
26,26,6,6,21,21,5,Train/5/00005_00032_00000.png
26,26,5,5,21,21,5,Train/5/00005_00032_00001.png
27,26,5,5,21,21,5,Train/5/00005_00032_00002.png
27,28,5,6,22,23,5,Train/5/00005_00032_00003.png
27,29,5,6,22,23,5,Train/5/00005_00032_00004.png
29,29,6,6,24,24,5,Train/5/00005_00032_00005.png
29,29,6,5,24,23,5,Train/5/00005_00032_00006.png
29,29,5,5,23,24,5,Train/5/00005_00032_00007.png
29,30,5,6,23,25,5,Train/5/00005_00032_00008.png
31,32,6,6,25,26,5,Train/5/00005_00032_00009.png
31,32,6,6,26,27,5,Train/5/00005_00032_00010.png
31,32,6,6,26,27,5,Train/5/00005_00032_00011.png
33,34,6,6,28,29,5,Train/5/00005_00032_00012.png
35,34,6,5,29,29,5,Train/5/00005_00032_00013.png
34,36,5,6,29,31,5,Train/5/00005_00032_00014.png
35,37,5,6,29,31,5,Train/5/00005_00032_00015.png
35,37,5,6,30,32,5,Train/5/00005_00032_00016.png
36,37,5,5,31,32,5,Train/5/00005_00032_00017.png
38,39,6,6,33,34,5,Train/5/00005_00032_00018.png
40,40,6,5,35,35,5,Train/5/00005_00032_00019.png
41,42,6,6,36,37,5,Train/5/00005_00032_00020.png
41,43,5,5,36,37,5,Train/5/00005_00032_00021.png
44,45,6,6,39,40,5,Train/5/00005_00032_00022.png
45,45,6,5,40,40,5,Train/5/00005_00032_00023.png
48,49,6,6,43,44,5,Train/5/00005_00032_00024.png
49,51,5,6,44,46,5,Train/5/00005_00032_00025.png
52,53,6,6,46,47,5,Train/5/00005_00032_00026.png
55,56,6,6,50,51,5,Train/5/00005_00032_00027.png
61,61,6,5,55,55,5,Train/5/00005_00032_00028.png
62,64,5,6,57,59,5,Train/5/00005_00032_00029.png
25,26,5,5,20,21,5,Train/5/00005_00033_00000.png
25,27,5,6,20,22,5,Train/5/00005_00033_00001.png
26,27,5,5,21,22,5,Train/5/00005_00033_00002.png
26,28,5,6,21,23,5,Train/5/00005_00033_00003.png
27,28,5,5,22,23,5,Train/5/00005_00033_00004.png
29,30,6,6,23,25,5,Train/5/00005_00033_00005.png
29,30,6,5,24,25,5,Train/5/00005_00033_00006.png
30,32,6,6,25,27,5,Train/5/00005_00033_00007.png
31,32,6,5,25,26,5,Train/5/00005_00033_00008.png
31,32,5,5,25,27,5,Train/5/00005_00033_00009.png
33,34,6,5,27,28,5,Train/5/00005_00033_00010.png
33,34,6,5,28,29,5,Train/5/00005_00033_00011.png
33,36,6,6,28,30,5,Train/5/00005_00033_00012.png
34,35,6,5,29,30,5,Train/5/00005_00033_00013.png
34,35,5,5,28,30,5,Train/5/00005_00033_00014.png
35,37,6,6,30,32,5,Train/5/00005_00033_00015.png
